# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	180401	184090	+							BG262_RS05585	3690		old_locus_tag=BG262_02875
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	180401	184090	+	WP_070787891.1	WP_070787891.1		hypothetical protein			BG262_RS05585	3690	1229	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	184087	185157	+							BG262_RS05590	1071		old_locus_tag=BG262_02880
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	184087	185157	+	WP_070787892.1	WP_070787892.1		hypothetical protein			BG262_RS05590	1071	356	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	185154	186152	+							BG262_RS05595	999		old_locus_tag=BG262_02885
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	185154	186152	+	WP_070787893.1	WP_070787893.1		peptidoglycan DD-metalloendopeptidase family protein			BG262_RS05595	999	332	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	186164	188398	+							BG262_RS05600	2235		old_locus_tag=BG262_02890
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	186164	188398	+	WP_070787894.1	WP_070787894.1		hypothetical protein			BG262_RS05600	2235	744	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	188370	188864	+							BG262_RS05605	495		old_locus_tag=BG262_02895
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	188370	188864	+	WP_070787895.1	WP_070787895.1		hypothetical protein			BG262_RS05605	495	164	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	188867	189043	+							BG262_RS10760	177		
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	188867	189043	+	WP_158006650.1	WP_158006650.1		hypothetical protein			BG262_RS10760	177	58	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	189036	189539	+							BG262_RS05610	504		old_locus_tag=BG262_02900
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	189036	189539	+	WP_070787896.1	WP_070787896.1		hypothetical protein			BG262_RS05610	504	167	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	189536	191122	+							BG262_RS05615	1587		old_locus_tag=BG262_02905
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	189536	191122	+	WP_070787897.1	WP_070787897.1		pyocin knob domain-containing protein			BG262_RS05615	1587	528	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	191133	192050	+							BG262_RS05620	918		old_locus_tag=BG262_02910
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	191133	192050	+	WP_070787898.1	WP_070787898.1		hypothetical protein			BG262_RS05620	918	305	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	192063	192443	+							BG262_RS05625	381		old_locus_tag=BG262_02915
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	192063	192443	+	WP_070787899.1	WP_070787899.1		hypothetical protein			BG262_RS05625	381	126	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	192456	192797	+							BG262_RS05630	342		old_locus_tag=BG262_02920
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	192456	192797	+	WP_070787900.1	WP_070787900.1		hypothetical protein			BG262_RS05630	342	113	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	192790	193059	+							BG262_RS05635	270		old_locus_tag=BG262_02925
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	192790	193059	+	WP_070787901.1	WP_070787901.1		hypothetical protein			BG262_RS05635	270	89	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	193046	193786	+							BG262_RS05640	741		old_locus_tag=BG262_02930
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	193046	193786	+	WP_070787902.1	WP_070787902.1		peptidoglycan amidohydrolase family protein			BG262_RS05640	741	246	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	193799	194740	+							BG262_RS05645	942		old_locus_tag=BG262_02935
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	193799	194740	+	WP_083312914.1	WP_083312914.1		hypothetical protein			BG262_RS05645	942	313	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	194750	195598	+							BG262_RS05650	849		old_locus_tag=BG262_02940
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	194750	195598	+	WP_070787903.1	WP_070787903.1		hypothetical protein			BG262_RS05650	849	282	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	195706	196434	+							BG262_RS05655	729		old_locus_tag=BG262_02945
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	195706	196434	+	WP_070787904.1	WP_070787904.1		hypothetical protein			BG262_RS05655	729	242	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	196549	196680	+							BG262_RS10955	132		
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	196549	196680	+	WP_267886989.1	WP_267886989.1		hypothetical protein			BG262_RS10955	132	43	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	196852	197034	+							BG262_RS05660	183		old_locus_tag=BG262_02950
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	196852	197034	+	WP_070787905.1	WP_070787905.1		hypothetical protein			BG262_RS05660	183	60	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	197111	197467	+							BG262_RS05665	357		old_locus_tag=BG262_02955
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	197111	197467	+	WP_070787906.1	WP_070787906.1		hypothetical protein			BG262_RS05665	357	118	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	197529	197705	+							BG262_RS10765	177		
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	197529	197705	+	WP_158006651.1	WP_158006651.1		hypothetical protein			BG262_RS10765	177	58	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	198138	199916	+							BG262_RS05670	1779		old_locus_tag=BG262_02960
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	198138	199916	+	WP_070787907.1	WP_070787907.1		hypothetical protein			BG262_RS05670	1779	592	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	199975	200652	+					radC		BG262_RS05675	678		old_locus_tag=BG262_02965
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	199975	200652	+	WP_070787908.1	WP_070787908.1		DNA repair protein RadC	radC		BG262_RS05675	678	225	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	200690	201340	-							BG262_RS05680	651		old_locus_tag=BG262_02970
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	200690	201340	-	WP_070787909.1	WP_070787909.1		redox-sensing transcriptional repressor Rex			BG262_RS05680	651	216	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	201554	203464	+							BG262_RS05685	1911		old_locus_tag=BG262_02975
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	201554	203464	+	WP_070787910.1	WP_070787910.1		ABC-F family ATP-binding cassette domain-containing protein			BG262_RS05685	1911	636	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	203461	204456	+							BG262_RS05690	996		old_locus_tag=BG262_02980
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	203461	204456	+	WP_070787911.1	WP_070787911.1		GNAT family N-acetyltransferase			BG262_RS05690	996	331	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	204580	205452	+							BG262_RS05695	873		old_locus_tag=BG262_02985
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	204580	205452	+	WP_070787912.1	WP_070787912.1		hypothetical protein			BG262_RS05695	873	290	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	205484	206803	+							BG262_RS05700	1320		old_locus_tag=BG262_02990
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	205484	206803	+	WP_070787913.1	WP_070787913.1		LCP family protein			BG262_RS05700	1320	439	
gene	pseudogene	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	206921	207147	+							BG262_RS10390	227		pseudo
CDS	without_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	206921	207147	+				MazG nucleotide pyrophosphohydrolase domain-containing protein			BG262_RS10390	227		pseudo
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	207273	208631	+					rlmD		BG262_RS05705	1359		old_locus_tag=BG262_02995
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	207273	208631	+	WP_070787914.1	WP_070787914.1		23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	rlmD		BG262_RS05705	1359	452	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	209075	209578	+							BG262_RS05710	504		old_locus_tag=BG262_03000
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	209075	209578	+	WP_070787915.1	WP_070787915.1		cupin domain-containing protein			BG262_RS05710	504	167	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	209911	210330	-							BG262_RS05715	420		old_locus_tag=BG262_03005
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	209911	210330	-	WP_143602659.1	WP_143602659.1		hypothetical protein			BG262_RS05715	420	139	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	210320	211402	-							BG262_RS05720	1083		old_locus_tag=BG262_03010
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	210320	211402	-	WP_233278823.1	WP_233278823.1		DUF4947 domain-containing protein			BG262_RS05720	1083	360	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	211514	212314	+							BG262_RS05725	801		old_locus_tag=BG262_03015
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	211514	212314	+	WP_070787918.1	WP_070787918.1		LD-carboxypeptidase			BG262_RS05725	801	266	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	212307	213260	+							BG262_RS05730	954		old_locus_tag=BG262_03020
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	212307	213260	+	WP_070787919.1	WP_070787919.1		WYL domain-containing protein			BG262_RS05730	954	317	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	213493	214782	+							BG262_RS05735	1290		old_locus_tag=BG262_03025
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	213493	214782	+	WP_233278836.1	WP_233278836.1		DUF262 domain-containing protein			BG262_RS05735	1290	429	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	214785	216563	+							BG262_RS05740	1779		old_locus_tag=BG262_03030
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	214785	216563	+	WP_070788082.1	WP_070788082.1		DUF262 domain-containing protein			BG262_RS05740	1779	592	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	216647	217042	+							BG262_RS05745	396		old_locus_tag=BG262_03035
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	216647	217042	+	WP_070787921.1	WP_070787921.1		GNAT family N-acetyltransferase			BG262_RS05745	396	131	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	217050	217649	+							BG262_RS05750	600		old_locus_tag=BG262_03040
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	217050	217649	+	WP_070787922.1	WP_070787922.1		sugar O-acetyltransferase			BG262_RS05750	600	199	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	217699	218052	+							BG262_RS05755	354		old_locus_tag=BG262_03045
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	217699	218052	+	WP_070787923.1	WP_070787923.1		DUF952 domain-containing protein			BG262_RS05755	354	117	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	218058	218477	+							BG262_RS10395	420		
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	218058	218477	+	WP_083312915.1	WP_083312915.1		GyrI-like domain-containing protein			BG262_RS10395	420	139	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	218571	218726	+							BG262_RS10770	156		old_locus_tag=BG262_03055
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	218571	218726	+	WP_158006652.1	WP_158006652.1		hypothetical protein			BG262_RS10770	156	51	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	219250	220203	+							BG262_RS10915	954		old_locus_tag=BG262_03060
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	219250	220203	+	WP_070787924.1	WP_070787924.1		DUF6287 domain-containing protein			BG262_RS10915	954	317	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	220400	220774	-							BG262_RS05775	375		old_locus_tag=BG262_03065
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	220400	220774	-	WP_070787925.1	WP_070787925.1		VOC family protein			BG262_RS05775	375	124	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	220964	221386	+							BG262_RS05780	423		old_locus_tag=BG262_03070
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	220964	221386	+	WP_083312916.1	WP_083312916.1		hypothetical protein			BG262_RS05780	423	140	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	221596	223098	+							BG262_RS05785	1503		old_locus_tag=BG262_03075
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	221596	223098	+	WP_070787927.1	WP_070787927.1		carboxypeptidase M32			BG262_RS05785	1503	500	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	223213	223890	+							BG262_RS05790	678		old_locus_tag=BG262_03080
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	223213	223890	+	WP_070787928.1	WP_070787928.1		DUF554 domain-containing protein			BG262_RS05790	678	225	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	223975	224433	+							BG262_RS05795	459		old_locus_tag=BG262_03085
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	223975	224433	+	WP_070787929.1	WP_070787929.1		DIP1984 family protein			BG262_RS05795	459	152	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	224747	226786	+							BG262_RS05800	2040		old_locus_tag=BG262_03090
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	224747	226786	+	WP_070787930.1	WP_070787930.1		copper-translocating P-type ATPase			BG262_RS05800	2040	679	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	226895	227989	+							BG262_RS05805	1095		old_locus_tag=BG262_03095
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	226895	227989	+	WP_070787931.1	WP_070787931.1		AbrB family transcriptional regulator			BG262_RS05805	1095	364	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	228187	229173	+					guaC		BG262_RS05810	987		old_locus_tag=BG262_03100
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	228187	229173	+	WP_070787932.1	WP_070787932.1		GMP reductase	guaC		BG262_RS05810	987	328	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	229278	230018	-							BG262_RS05815	741		old_locus_tag=BG262_03105
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	229278	230018	-	WP_070787933.1	WP_070787933.1		amino acid ABC transporter ATP-binding protein			BG262_RS05815	741	246	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	230018	232174	-							BG262_RS05820	2157		old_locus_tag=BG262_03110
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	230018	232174	-	WP_070787934.1	WP_070787934.1		ABC transporter substrate-binding protein/permease			BG262_RS05820	2157	718	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	232301	234295	-							BG262_RS05825	1995		old_locus_tag=BG262_03115
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	232301	234295	-	WP_083312917.1	WP_083312917.1		PBP1A family penicillin-binding protein			BG262_RS05825	1995	664	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	234282	234890	-					recU		BG262_RS05830	609		old_locus_tag=BG262_03120
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	234282	234890	-	WP_233278825.1	WP_233278825.1		Holliday junction resolvase RecU	recU		BG262_RS05830	609	202	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	234993	235529	+							BG262_RS05835	537		old_locus_tag=BG262_03125
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	234993	235529	+	WP_070787935.1	WP_070787935.1		SLOG family protein			BG262_RS05835	537	178	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	235594	235995	+					gpsB		BG262_RS05840	402		old_locus_tag=BG262_03130
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	235594	235995	+	WP_070787936.1	WP_070787936.1		cell division regulator GpsB	gpsB		BG262_RS05840	402	133	
gene	RNase_P_RNA	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	236052	236401	+					rnpB		BG262_RS05845	350		old_locus_tag=BG262_03135
ncRNA	RNase_P_RNA	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	236052	236401	+				RNase P RNA component class B	rnpB		BG262_RS05845	350		
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	236465	237613	+							BG262_RS05850	1149		old_locus_tag=BG262_03140
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	236465	237613	+	WP_070787937.1	WP_070787937.1		class I SAM-dependent RNA methyltransferase			BG262_RS05850	1149	382	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	237610	239181	+							BG262_RS05855	1572		old_locus_tag=BG262_03145
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	237610	239181	+	WP_070787938.1	WP_070787938.1		cell division site-positioning protein MapZ family protein			BG262_RS05855	1572	523	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	239330	240622	+					purB		BG262_RS05860	1293		old_locus_tag=BG262_03150
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	239330	240622	+	WP_070787939.1	WP_070787939.1		adenylosuccinate lyase	purB		BG262_RS05860	1293	430	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	240713	241993	+							BG262_RS05865	1281		old_locus_tag=BG262_03155
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	240713	241993	+	WP_070787940.1	WP_070787940.1		homoserine dehydrogenase			BG262_RS05865	1281	426	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	241995	242858	+					thrB		BG262_RS05870	864		old_locus_tag=BG262_03160
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	241995	242858	+	WP_070787941.1	WP_070787941.1		homoserine kinase	thrB		BG262_RS05870	864	287	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	242851	243783	+					rarD		BG262_RS05875	933		old_locus_tag=BG262_03165
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	242851	243783	+	WP_070787942.1	WP_070787942.1		EamA family transporter RarD	rarD		BG262_RS05875	933	310	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	243776	245233	+							BG262_RS05880	1458		old_locus_tag=BG262_03170
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	243776	245233	+	WP_070787943.1	WP_070787943.1		amidase family protein			BG262_RS05880	1458	485	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	245353	246261	+					murB		BG262_RS05885	909		old_locus_tag=BG262_03175
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	245353	246261	+	WP_173861961.1	WP_173861961.1		UDP-N-acetylmuramate dehydrogenase	murB		BG262_RS05885	909	302	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	246305	247462	+							BG262_RS05890	1158		old_locus_tag=BG262_03180
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	246305	247462	+	WP_070787945.1	WP_070787945.1		ABC transporter ATP-binding protein			BG262_RS05890	1158	385	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	247446	248246	+							BG262_RS05895	801		old_locus_tag=BG262_03185
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	247446	248246	+	WP_070787946.1	WP_070787946.1		ABC transporter permease			BG262_RS05895	801	266	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	248248	249018	+							BG262_RS05900	771		old_locus_tag=BG262_03190
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	248248	249018	+	WP_070787947.1	WP_070787947.1		ABC transporter permease			BG262_RS05900	771	256	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	249011	249901	+							BG262_RS05905	891		old_locus_tag=BG262_03195
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	249011	249901	+	WP_083312918.1	WP_083312918.1		TPM domain-containing protein			BG262_RS05905	891	296	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	249954	250553	+							BG262_RS05910	600		old_locus_tag=BG262_03200
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	249954	250553	+	WP_070787948.1	WP_070787948.1		LemA family protein			BG262_RS05910	600	199	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	250556	251629	+							BG262_RS05915	1074		old_locus_tag=BG262_03205
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	250556	251629	+	WP_070787949.1	WP_070787949.1		ABC transporter substrate-binding protein			BG262_RS05915	1074	357	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	251755	252525	+					truA		BG262_RS05920	771		old_locus_tag=BG262_03210
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	251755	252525	+	WP_070787950.1	WP_070787950.1		tRNA pseudouridine(38-40) synthase TruA	truA		BG262_RS05920	771	256	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	252515	253279	+							BG262_RS05925	765		old_locus_tag=BG262_03215
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	252515	253279	+	WP_070787951.1	WP_070787951.1		bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase			BG262_RS05925	765	254	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000027.1	253269	253730	+							BG262_RS05930	462		old_locus_tag=BG262_03220
