# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	982264	982962	+	WP_002993300.1	WP_002993300.1		S24 family peptidase			SPY_RS05010	699	232	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	983079	984641	-					ffh		SPY_RS05015	1563		old_locus_tag=SPy1200,SPy_1200
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	983079	984641	-	WP_011285545.1	WP_011285545.1		signal recognition particle protein	ffh		SPY_RS05015	1563	520	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	984656	984988	-							SPY_RS05020	333		old_locus_tag=SPy1201,SPy_1201
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	984656	984988	-	WP_002989745.1	WP_002989745.1		putative DNA-binding protein			SPY_RS05020	333	110	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	985086	985784	-							SPY_RS05025	699		old_locus_tag=SPy1202,SPy_1202
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	985086	985784	-	WP_002989743.1	WP_002989743.1		GntR family transcriptional regulator			SPY_RS05025	699	232	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	985867	987300	-							SPY_RS05030	1434		old_locus_tag=SPy1203,SPy_1203
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	985867	987300	-	WP_010922336.1	WP_010922336.1		hypothetical protein			SPY_RS05030	1434	477	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	987467	989029	+					guaA		SPY_RS05035	1563		old_locus_tag=SPy1204,SPy_1204
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	987467	989029	+	WP_009880616.1	WP_009880616.1		glutamine-hydrolyzing GMP synthase	guaA		SPY_RS05035	1563	520	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	989071	990294	-							SPY_RS05040	1224		old_locus_tag=SPy1205,SPy_1205
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	989071	990294	-	WP_010922337.1	WP_010922337.1		lipid II:glycine glycyltransferase FemX			SPY_RS05040	1224	407	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	990659	992203	-							SPY_RS05045	1545		old_locus_tag=SPy1206,SPy_1206
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	990659	992203	-	WP_011017795.1	WP_011017795.1		ABC-F family ATP-binding cassette domain-containing protein			SPY_RS05045	1545	514	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	992337	992894	-							SPY_RS05050	558		old_locus_tag=SPy1208,SPy_1208
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	992337	992894	-	WP_002989733.1	WP_002989733.1		ECF transporter S component			SPY_RS05050	558	185	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	992872	993738	-							SPY_RS05055	867		old_locus_tag=SPy1209,SPy_1209
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	992872	993738	-	WP_010922339.1	WP_010922339.1		pyridoxamine kinase			SPY_RS05055	867	288	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	993828	995096	+							SPY_RS05060	1269		old_locus_tag=SPy1210,SPy_1210
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	993828	995096	+	WP_010922340.1	WP_010922340.1		PLP-dependent aminotransferase family protein			SPY_RS05060	1269	422	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	995494	995832	-							SPY_RS05065	339		old_locus_tag=SPy1211,SPy_1211
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	995494	995832	-	WP_002989726.1	WP_002989726.1		ATP cone domain-containing protein			SPY_RS05065	339	112	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	996172	997749	-					cls		SPY_RS05070	1578		old_locus_tag=SPy1212,SPy_1212
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	996172	997749	-	WP_010922341.1	WP_010922341.1		cardiolipin synthase	cls		SPY_RS05070	1578	525	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	997834	999504	-							SPY_RS05075	1671		old_locus_tag=SPy1213,SPy_1213
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	997834	999504	-	WP_002989724.1	WP_002989724.1		formate--tetrahydrofolate ligase			SPY_RS05075	1671	556	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	999632	1000651	-							SPY_RS05080	1020		old_locus_tag=SPy1214,SPy_1214
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	999632	1000651	-	WP_010922342.1	WP_010922342.1		lipoate--protein ligase			SPY_RS05080	1020	339	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1000698	1001579	-							SPY_RS05085	882		old_locus_tag=SPy1215,SPy_1215
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1000698	1001579	-	WP_010922343.1	WP_010922343.1		NAD-dependent deacetylase			SPY_RS05085	882	293	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1001572	1002384	-							SPY_RS05090	813		old_locus_tag=SPy1216,SPy_1216
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1001572	1002384	-	WP_010922344.1	WP_010922344.1		protein-ADP-ribose hydrolase			SPY_RS05090	813	270	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1002377	1002709	-							SPY_RS05095	333		old_locus_tag=SPy1217,SPy_1217
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1002377	1002709	-	WP_002984553.1	WP_002984553.1		glycine cleavage system protein H			SPY_RS05095	333	110	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1002751	1003749	-							SPY_RS05100	999		old_locus_tag=SPy1218,SPy_1218
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1002751	1003749	-	WP_010922345.1	WP_010922345.1		LLM class flavin-dependent oxidoreductase			SPY_RS05100	999	332	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1003746	1004945	-							SPY_RS05105	1200		old_locus_tag=SPy1219,SPy_1219
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1003746	1004945	-	WP_002992890.1	WP_002992890.1		NADH-dependent flavin oxidoreductase			SPY_RS05105	1200	399	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1004942	1005793	-							SPY_RS05110	852		old_locus_tag=SPy1220,SPy_1220
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1004942	1005793	-	WP_002984547.1	WP_002984547.1		biotin/lipoate A/B protein ligase family protein			SPY_RS05110	852	283	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1005974	1006666	+					coaB		SPY_RS05115	693		old_locus_tag=SPy1221,SPy_1221
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1005974	1006666	+	WP_002984545.1	WP_002984545.1		phosphopantothenate--cysteine ligase	coaB		SPY_RS05115	693	230	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1006659	1007204	+					coaC		SPY_RS05120	546		old_locus_tag=SPy1222,SPy_1222
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1006659	1007204	+	WP_010922347.1	WP_010922347.1		phosphopantothenoylcysteine decarboxylase	coaC		SPY_RS05120	546	181	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1007262	1007831	+							SPY_RS05125	570		old_locus_tag=SPy1223,SPy_1223
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1007262	1007831	+	WP_002984543.1	WP_002984543.1		ECF transporter S component			SPY_RS05125	570	189	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1008007	1009725	+							SPY_RS05130	1719		old_locus_tag=SPy1224,SPy_1224
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1008007	1009725	+	WP_010922348.1	WP_010922348.1		phospho-sugar mutase			SPY_RS05130	1719	572	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1009938	1010894	-							SPY_RS05135	957		old_locus_tag=SPy1225,SPy_1225
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1009938	1010894	-	WP_010922349.1	WP_010922349.1		ABC transporter permease			SPY_RS05135	957	318	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1010896	1011960	-							SPY_RS05140	1065		old_locus_tag=SPy1226,SPy_1226
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1010896	1011960	-	WP_002984537.1	WP_002984537.1		ABC transporter permease			SPY_RS05140	1065	354	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1011953	1013485	-							SPY_RS05145	1533		old_locus_tag=SPy1227,SPy_1227
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1011953	1013485	-	WP_010922350.1	WP_010922350.1		ABC transporter ATP-binding protein			SPY_RS05145	1533	510	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1013624	1014676	-							SPY_RS05150	1053		old_locus_tag=SPy1228,SPy_1228
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1013624	1014676	-	WP_002989701.1	WP_002989701.1		BMP family protein			SPY_RS05150	1053	350	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1014770	1015159	-							SPY_RS05155	390		old_locus_tag=SPy1230,SPy_1230
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1014770	1015159	-	WP_010922351.1	WP_010922351.1		cytidine deaminase			SPY_RS05155	390	129	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1015812	1016438	-							SPY_RS05160	627		old_locus_tag=SPy1232,SPy_1232
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1015812	1016438	-	WP_029714012.1	WP_029714012.1		class I SAM-dependent methyltransferase			SPY_RS05160	627	208	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1016673	1017593	+					coaA		SPY_RS05165	921		old_locus_tag=SPy1233,SPy_1233
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1016673	1017593	+	WP_010922353.1	WP_010922353.1		type I pantothenate kinase	coaA		SPY_RS05165	921	306	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1017647	1017895	+					rpsT		SPY_RS05170	249		old_locus_tag=SPy1234,SPy_1234
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1017647	1017895	+	WP_009881183.1	WP_009881183.1		30S ribosomal protein S20	rpsT		SPY_RS05170	249	82	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1018020	1019330	-							SPY_RS05175	1311		old_locus_tag=SPy1236,SPy_1236
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1018020	1019330	-	WP_010922354.1	WP_010922354.1		HAMP domain-containing sensor histidine kinase			SPY_RS05175	1311	436	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1019323	1019997	-							SPY_RS05180	675		old_locus_tag=SPy1237,SPy_1237
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1019323	1019997	-	WP_010922355.1	WP_010922355.1		response regulator transcription factor			SPY_RS05180	675	224	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1020343	1022880	-							SPY_RS05185	2538		old_locus_tag=SPy1239,SPy_1239
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1020343	1022880	-	WP_010922356.1	WP_010922356.1		M1 family metallopeptidase			SPY_RS05185	2538	845	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1023085	1023738	-					phoU		SPY_RS05190	654		old_locus_tag=SPy1240,SPy_1240
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1023085	1023738	-	WP_010922357.1	WP_010922357.1		phosphate signaling complex protein PhoU	phoU		SPY_RS05190	654	217	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1023806	1024564	-					pstB		SPY_RS05195	759		old_locus_tag=SPy1241,SPy_1241
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1023806	1024564	-	WP_002993892.1	WP_002993892.1		phosphate ABC transporter ATP-binding protein PstB	pstB		SPY_RS05195	759	252	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1024577	1025380	-					pstB		SPY_RS05200	804		old_locus_tag=SPy1242,SPy_1242
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1024577	1025380	-	WP_002984509.1	WP_002984509.1		phosphate ABC transporter ATP-binding protein PstB	pstB		SPY_RS05200	804	267	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1025396	1026283	-					pstA		SPY_RS05205	888		old_locus_tag=SPy1243,SPy_1243
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1025396	1026283	-	WP_010922358.1	WP_010922358.1		phosphate ABC transporter permease PstA	pstA		SPY_RS05205	888	295	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1026273	1027208	-					pstC		SPY_RS05210	936		old_locus_tag=SPy1244,SPy_1244
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1026273	1027208	-	WP_010922359.1	WP_010922359.1		phosphate ABC transporter permease subunit PstC	pstC		SPY_RS05210	936	311	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1027219	1028085	-							SPY_RS05215	867		old_locus_tag=SPy1245,SPy_1245
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1027219	1028085	-	WP_002993896.1	WP_002993896.1		phosphate ABC transporter substrate-binding protein PstS family protein			SPY_RS05215	867	288	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1028224	1029534	-							SPY_RS05220	1311		old_locus_tag=SPy1246,SPy_1246
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1028224	1029534	-	WP_010922360.1	WP_010922360.1		RsmF rRNA methyltransferase first C-terminal domain-containing protein			SPY_RS05220	1311	436	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1029537	1030325	-							SPY_RS05225	789		old_locus_tag=SPy1247,SPy_1247
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1029537	1030325	-	WP_010922361.1	WP_010922361.1		inositol monophosphatase family protein			SPY_RS05225	789	262	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1030315	1030593	-							SPY_RS05230	279		old_locus_tag=SPy1248,SPy_1248
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1030315	1030593	-	WP_002984497.1	WP_002984497.1		UPF0223 family protein			SPY_RS05230	279	92	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1030595	1030999	-							SPY_RS05235	405		old_locus_tag=SPy1249,SPy_1249
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1030595	1030999	-	WP_010922362.1	WP_010922362.1		Spx/MgsR family RNA polymerase-binding regulatory protein			SPY_RS05235	405	134	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1031042	1031974	-							SPY_RS05240	933		old_locus_tag=SPy1250,SPy_1250
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1031042	1031974	-	WP_002989679.1	WP_002989679.1		bifunctional riboflavin kinase/FAD synthetase			SPY_RS05240	933	310	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1032003	1032887	-					truB		SPY_RS05245	885		old_locus_tag=SPy1251,SPy_1251
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1032003	1032887	-	WP_002989678.1	WP_002989678.1		tRNA pseudouridine(55) synthase TruB	truB		SPY_RS05245	885	294	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1033003	1034343	-							SPY_RS05250	1341		old_locus_tag=SPy1252,SPy_1252
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1033003	1034343	-	WP_010922363.1	WP_010922363.1		DUF2130 domain-containing protein			SPY_RS05250	1341	446	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1034440	1035396	-							SPY_RS05255	957		old_locus_tag=SPy1253,SPy_1253
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1034440	1035396	-	WP_002989673.1	WP_002989673.1		aromatic acid exporter family protein			SPY_RS05255	957	318	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1035407	1036003	-							SPY_RS05260	597		old_locus_tag=SPy1254,SPy_1254
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1035407	1036003	-	WP_010922364.1	WP_010922364.1		restriction endonuclease subunit S			SPY_RS05260	597	198	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1036095	1038731	-							SPY_RS05265	2637		old_locus_tag=SPy1255,SPy_1255
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1036095	1038731	-	WP_010922365.1	WP_010922365.1		FtsX-like permease family protein			SPY_RS05265	2637	878	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1038746	1039447	-							SPY_RS05270	702		old_locus_tag=SPy1257,SPy_1257
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1038746	1039447	-	WP_010922366.1	WP_010922366.1		ABC transporter ATP-binding protein			SPY_RS05270	702	233	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1039565	1040107	+							SPY_RS05275	543		old_locus_tag=SPy1258,SPy_1258
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1039565	1040107	+	WP_002984482.1	WP_002984482.1		TetR/AcrR family transcriptional regulator			SPY_RS05275	543	180	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1040250	1040891	-							SPY_RS05280	642		old_locus_tag=SPy1259,SPy_1259
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1040250	1040891	-	WP_010922367.1	WP_010922367.1		GntR family transcriptional regulator			SPY_RS05280	642	213	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1041054	1041542	-							SPY_RS05285	489		old_locus_tag=SPy1260,SPy_1260
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1041054	1041542	-	WP_002994467.1	WP_002994467.1		Asp23/Gls24 family envelope stress response protein			SPY_RS05285	489	162	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1041553	1041753	-							SPY_RS05290	201		old_locus_tag=SPy1261,SPy_1261
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1041553	1041753	-	WP_002984476.1	WP_002984476.1		CsbD family protein			SPY_RS05290	201	66	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1041794	1042333	-							SPY_RS05295	540		old_locus_tag=SPy1262,SPy_1262
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1041794	1042333	-	WP_002984475.1	WP_002984475.1		Asp23/Gls24 family envelope stress response protein			SPY_RS05295	540	179	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1042346	1042534	-							SPY_RS05300	189		old_locus_tag=SPy1263,SPy_1263
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1042346	1042534	-	WP_002984473.1	WP_002984473.1		DUF2273 domain-containing protein			SPY_RS05300	189	62	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1042545	1043156	-					amaP		SPY_RS05305	612		old_locus_tag=SPy1264,SPy_1264
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1042545	1043156	-	WP_010922368.1	WP_010922368.1		alkaline shock response membrane anchor protein AmaP	amaP		SPY_RS05305	612	203	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1043193	1043441	-							SPY_RS05310	249		old_locus_tag=SPy1265,SPy_1265
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1043193	1043441	-	WP_002984469.1	WP_002984469.1		GlsB/YeaQ/YmgE family stress response membrane protein			SPY_RS05310	249	82	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1043805	1046123	-					pcrA		SPY_RS05315	2319		old_locus_tag=SPy1267,SPy_1267
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1043805	1046123	-	WP_002989648.1	WP_002989648.1		DNA helicase PcrA	pcrA		SPY_RS05315	2319	772	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1046652	1047974	+							SPY_RS05320	1323		old_locus_tag=SPy1270,SPy_1270
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1046652	1047974	+	WP_011285555.1	WP_011285555.1		sodium:alanine symporter family protein			SPY_RS05320	1323	440	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1048094	1049329	+							SPY_RS05325	1236		old_locus_tag=SPy1272,SPy_1272
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1048094	1049329	+	WP_010922370.1	WP_010922370.1		cation diffusion facilitator family transporter			SPY_RS05325	1236	411	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1049698	1050471	-					cfa		SPY_RS05330	774		old_locus_tag=SPy1273,SPy_1273
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1049698	1050471	-	WP_011285556.1	WP_011285556.1		CAMP factor pore-forming toxin Cfa	cfa		SPY_RS05330	774	257	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1050841	1051677	-							SPY_RS05335	837		old_locus_tag=SPy1274,SPy_1274
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1050841	1051677	-	WP_010922372.1	WP_010922372.1		amino acid ABC transporter substrate-binding protein			SPY_RS05335	837	278	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1051693	1052322	-							SPY_RS05340	630		old_locus_tag=SPy1275,SPy_1275
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1051693	1052322	-	WP_002984457.1	WP_002984457.1		amino acid ABC transporter ATP-binding protein			SPY_RS05340	630	209	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1052332	1052973	-							SPY_RS05345	642		old_locus_tag=SPy1276,SPy_1276
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1052332	1052973	-	WP_002992417.1	WP_002992417.1		amino acid ABC transporter permease			SPY_RS05345	642	213	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1053079	1053414	-							SPY_RS05350	336		old_locus_tag=SPy1277,SPy_1277
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1053079	1053414	-	WP_002989626.1	WP_002989626.1		zinc ribbon domain-containing protein YjdM			SPY_RS05350	336	111	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1053610	1055424	-					glmS		SPY_RS05355	1815		old_locus_tag=SPy1280,SPy_1280
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1053610	1055424	-	WP_010922374.1	WP_010922374.1		glutamine--fructose-6-phosphate transaminase (isomerizing)	glmS		SPY_RS05355	1815	604	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1055600	1056157	-					lepB		SPY_RS05360	558		old_locus_tag=SPy1281,SPy_1281
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1055600	1056157	-	WP_002984449.1	WP_002984449.1		signal peptidase I	lepB		SPY_RS05360	558	185	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1056375	1057877	-					pyk		SPY_RS05365	1503		old_locus_tag=SPy1282,SPy_1282
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1056375	1057877	-	WP_002984447.1	WP_002984447.1		pyruvate kinase	pyk		SPY_RS05365	1503	500	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1057940	1058953	-					pfkA		SPY_RS05370	1014		old_locus_tag=SPy1283,SPy_1283
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1057940	1058953	-	WP_010922375.1	WP_010922375.1		6-phosphofructokinase	pfkA		SPY_RS05370	1014	337	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1059033	1062143	-							SPY_RS05375	3111		old_locus_tag=SPy1284,SPy_1284
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1059033	1062143	-	WP_010922376.1	WP_010922376.1		DNA polymerase III subunit alpha			SPY_RS05375	3111	1036	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1062328	1062699	+							SPY_RS05380	372		old_locus_tag=SPy1285,SPy_1285
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1062328	1062699	+	WP_010922377.1	WP_010922377.1		GntR family transcriptional regulator			SPY_RS05380	372	123	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1062699	1063397	+							SPY_RS05385	699		old_locus_tag=SPy1286,SPy_1286
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1062699	1063397	+	WP_002984437.1	WP_002984437.1		ABC transporter ATP-binding protein			SPY_RS05385	699	232	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1063407	1064192	+							SPY_RS05390	786		old_locus_tag=SPy1287,SPy_1287
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	1063407	1064192	+	WP_010922378.1	WP_010922378.1		hypothetical protein			SPY_RS05390	786	261	
