# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1093130	1094098	+	WP_003130649.1	WP_003130649.1		PhoH family protein			L_RS05700	969	322	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1094156	1094635	+							L_RS05705	480		old_locus_tag=L93858
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1094156	1094635	+	WP_003130650.1	WP_003130650.1		NUDIX hydrolase			L_RS05705	480	159	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1094787	1095275	+					ybeY		L_RS05710	489		old_locus_tag=L94534
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1094787	1095275	+	WP_003130652.1	WP_003130652.1		rRNA maturation RNase YbeY	ybeY		L_RS05710	489	162	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1095259	1095714	+							L_RS05715	456		old_locus_tag=L95012
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1095259	1095714	+	WP_003130653.1	WP_003130653.1		diacylglycerol kinase			L_RS05715	456	151	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1095728	1096306	+							L_RS05720	579		old_locus_tag=L95481
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1095728	1096306	+	WP_003130655.1	WP_003130655.1		nucleotidyltransferase family protein			L_RS05720	579	192	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1096340	1096744	-							L_RS12095	405		
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1096340	1096744	-	WP_003130657.1	WP_003130657.1		ComF family protein			L_RS12095	405	134	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1096987	1098309	-							L_RS05730	1323		old_locus_tag=L0318
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1096987	1098309	-	WP_010905751.1	WP_010905751.1		DEAD/DEAH box helicase			L_RS05730	1323	440	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1098366	1098995	+							L_RS05735	630		old_locus_tag=L98095
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1098366	1098995	+	WP_010905752.1	WP_010905752.1		YigZ family protein			L_RS05735	630	209	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1099129	1099626	+							L_RS05740	498		old_locus_tag=L98876
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1099129	1099626	+	WP_003130662.1	WP_003130662.1		VanZ family protein			L_RS05740	498	165	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1099674	1100693	+							L_RS05745	1020		old_locus_tag=L99421
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1099674	1100693	+	WP_003130663.1	WP_003130663.1		DUF475 domain-containing protein			L_RS05745	1020	339	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1100809	1101555	+							L_RS05750	747		old_locus_tag=L100541
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1100809	1101555	+	WP_003130666.1	WP_003130666.1		bifunctional metallophosphatase/5'-nucleotidase			L_RS05750	747	248	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1101840	1102793	+					glyQ		L_RS05755	954		old_locus_tag=L101560
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1101840	1102793	+	WP_003130667.1	WP_003130667.1		glycine--tRNA ligase subunit alpha	glyQ		L_RS05755	954	317	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1102793	1104814	+					glyS		L_RS05760	2022		old_locus_tag=L0360
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1102793	1104814	+	WP_003130669.1	WP_003130669.1		glycine--tRNA ligase subunit beta	glyS		L_RS05760	2022	673	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1104925	1105167	+							L_RS05765	243		old_locus_tag=L104681
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1104925	1105167	+	WP_004255340.1	WP_004255340.1		DUF896 domain-containing protein			L_RS05765	243	80	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1105378	1106589	+							L_RS05770	1212		old_locus_tag=L105113
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1105378	1106589	+	WP_010905754.1	WP_010905754.1		voltage-gated chloride channel family protein			L_RS05770	1212	403	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1106612	1107199	-							L_RS05775	588		old_locus_tag=L106374
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1106612	1107199	-	WP_010905755.1	WP_010905755.1		nicotinate-nucleotide adenylyltransferase			L_RS05775	588	195	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1107739	1109211	+							L_RS05780	1473		old_locus_tag=L107468
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1107739	1109211	+	WP_031296478.1	WP_031296478.1		nicotinate phosphoribosyltransferase			L_RS05780	1473	490	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1109208	1109696	+							L_RS05785	489		old_locus_tag=L108967
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1109208	1109696	+	WP_010905757.1	WP_010905757.1		GNAT family N-acetyltransferase			L_RS05785	489	162	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1109757	1110581	+					nadE		L_RS05790	825		old_locus_tag=L0203
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1109757	1110581	+	WP_004255352.1	WP_004255352.1		ammonia-dependent NAD(+) synthetase	nadE		L_RS05790	825	274	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1110709	1111410	+							L_RS05795	702		old_locus_tag=L110431
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1110709	1111410	+	WP_010905758.1	WP_010905758.1		ABC transporter ATP-binding protein			L_RS05795	702	233	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1111404	1114094	+							L_RS05800	2691		old_locus_tag=L111162
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1111404	1114094	+	WP_010905759.1	WP_010905759.1		FtsX-like permease family protein			L_RS05800	2691	896	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1114170	1114955	-							L_RS05805	786		old_locus_tag=L113931
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1114170	1114955	-	WP_010905760.1	WP_010905760.1		type 1 glutamine amidotransferase			L_RS05805	786	261	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1114956	1116305	-							L_RS05810	1350		old_locus_tag=L114717
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1114956	1116305	-	WP_003132046.1	WP_003132046.1		Mur ligase family protein			L_RS05810	1350	449	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1116416	1117081	+							L_RS05815	666		old_locus_tag=L0322
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1116416	1117081	+	WP_003132047.1	WP_003132047.1		acetolactate decarboxylase			L_RS05815	666	221	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1117368	1119191	+					lepA		L_RS05820	1824		old_locus_tag=L0159
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1117368	1119191	+	WP_003132048.1	WP_003132048.1		translation elongation factor 4	lepA		L_RS05820	1824	607	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1119258	1119893	+							L_RS05825	636		old_locus_tag=L119013
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1119258	1119893	+	WP_010905761.1	WP_010905761.1		SDR family oxidoreductase			L_RS05825	636	211	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1120067	1121533	+							L_RS05830	1467		old_locus_tag=L119780
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1120067	1121533	+	WP_010905762.1	WP_010905762.1		APC family permease			L_RS05830	1467	488	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1121779	1124268	+					gyrA		L_RS05835	2490		old_locus_tag=L0282
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1121779	1124268	+	WP_010905763.1	WP_010905763.1		DNA gyrase subunit A	gyrA		L_RS05835	2490	829	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1124352	1125437	+							L_RS05840	1086		old_locus_tag=L124107
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1124352	1125437	+	WP_003132052.1	WP_003132052.1		FAD:protein FMN transferase			L_RS05840	1086	361	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1125555	1126301	+							L_RS05845	747		old_locus_tag=L125196
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1125555	1126301	+	WP_012897725.1	WP_012897725.1		sortase			L_RS05845	747	248	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1126413	1127852	+							L_RS05850	1440		old_locus_tag=L126105
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1126413	1127852	+	WP_010905765.1	WP_010905765.1		transglutaminase-like domain-containing protein			L_RS05850	1440	479	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1127867	1128148	+							L_RS05855	282		old_locus_tag=L127589
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1127867	1128148	+	WP_003132055.1	WP_003132055.1		hypothetical protein			L_RS05855	282	93	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1128168	1129412	+							L_RS05860	1245		old_locus_tag=L127902
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1128168	1129412	+	WP_010905766.1	WP_010905766.1		XcbB/CpsF family capsular polysaccharide biosynthesis protein			L_RS05860	1245	414	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1129534	1132299	+							L_RS05865	2766		old_locus_tag=L129283
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1129534	1132299	+	WP_010905767.1	WP_010905767.1		phosphatidylglycerol lysyltransferase domain-containing protein			L_RS05865	2766	921	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1132286	1132915	+							L_RS05870	630		old_locus_tag=L132035
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1132286	1132915	+	WP_010905768.1	WP_010905768.1		DUF998 domain-containing protein			L_RS05870	630	209	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1132860	1133636	-							L_RS05875	777		old_locus_tag=L132621
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1132860	1133636	-	WP_010905769.1	WP_010905769.1		hypothetical protein			L_RS05875	777	258	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1133793	1136069	+					pcrA		L_RS05880	2277		old_locus_tag=L0287
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1133793	1136069	+	WP_003132060.1	WP_003132060.1		DNA helicase PcrA	pcrA		L_RS05880	2277	758	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1136089	1136556	+							L_RS05885	468		old_locus_tag=L0288
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1136089	1136556	+	WP_010905770.1	WP_010905770.1		8-oxo-dGTP diphosphatase			L_RS05885	468	155	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1136602	1137174	+							L_RS05890	573		old_locus_tag=L0289
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1136602	1137174	+	WP_010905771.1	WP_010905771.1		DNA-3-methyladenine glycosylase I			L_RS05890	573	190	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1137252	1137710	+							L_RS05895	459		old_locus_tag=L136968
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1137252	1137710	+	WP_003132063.1	WP_003132063.1		glyoxalase/bleomycin resistance/extradiol dioxygenase family protein			L_RS05895	459	152	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1137875	1139383	+							L_RS05900	1509		old_locus_tag=L137630
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1137875	1139383	+	WP_003132064.1	WP_003132064.1		flavocytochrome c			L_RS05900	1509	502	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1139554	1140246	+							L_RS05905	693		old_locus_tag=L139276
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1139554	1140246	+	WP_003132066.1	WP_003132066.1		hypothetical protein			L_RS05905	693	230	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1140387	1141376	+					truB		L_RS05910	990		old_locus_tag=L0328
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1140387	1141376	+	WP_010905772.1	WP_010905772.1		tRNA pseudouridine(55) synthase TruB	truB		L_RS05910	990	329	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1141407	1142309	+							L_RS05915	903		old_locus_tag=L0167
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1141407	1142309	+	WP_003132069.1	WP_003132069.1		bifunctional riboflavin kinase/FAD synthetase			L_RS05915	903	300	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1142407	1143378	+							L_RS05920	972		old_locus_tag=L142159
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1142407	1143378	+	WP_010905773.1	WP_010905773.1		L-lactate dehydrogenase			L_RS05920	972	323	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1143537	1144598	+							L_RS05925	1062		old_locus_tag=L143292
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1143537	1144598	+	WP_010905774.1	WP_010905774.1		DUF871 domain-containing protein			L_RS05925	1062	353	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1144591	1145484	+					murQ		L_RS05930	894		old_locus_tag=L144334
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1144591	1145484	+	WP_010905775.1	WP_010905775.1		N-acetylmuramic acid 6-phosphate etherase	murQ		L_RS05930	894	297	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1145519	1146883	+							L_RS05935	1365		old_locus_tag=L145238
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1145519	1146883	+	WP_010905776.1	WP_010905776.1		PTS transporter subunit EIIC			L_RS05935	1365	454	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1146968	1147471	+							L_RS05940	504		old_locus_tag=L146642
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1146968	1147471	+	WP_003132076.1	WP_003132076.1		PTS glucose transporter subunit IIA			L_RS05940	504	167	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1147533	1148384	+							L_RS05945	852		old_locus_tag=L147291
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1147533	1148384	+	WP_003132077.1	WP_003132077.1		MurR/RpiR family transcriptional regulator			L_RS05945	852	283	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1148515	1149273	+					tpiA		L_RS05950	759		old_locus_tag=L0006
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1148515	1149273	+	WP_003132078.1	WP_003132078.1		triose-phosphate isomerase	tpiA		L_RS05950	759	252	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1149436	1150407	+							L_RS05955	972		old_locus_tag=L149164
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1149436	1150407	+	WP_003132079.1	WP_003132079.1		linear amide C-N hydrolase			L_RS05955	972	323	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1150456	1151043	+							L_RS05960	588		old_locus_tag=L150205
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1150456	1151043	+	WP_010905778.1	WP_010905778.1		hypothetical protein			L_RS05960	588	195	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1151258	1152595	+							L_RS05965	1338		old_locus_tag=L151001
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1151258	1152595	+	WP_010905779.1	WP_010905779.1		phosphoadenosine phosphosulfate reductase			L_RS05965	1338	445	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1152577	1153104	+							L_RS05970	528		old_locus_tag=L152305
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1152577	1153104	+	WP_003132085.1	WP_003132085.1		ParB/RepB/Spo0J family partition protein			L_RS05970	528	175	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1153284	1154423	+					hemW		L_RS05975	1140		old_locus_tag=L0193
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1153284	1154423	+	WP_003132086.1	WP_003132086.1		radical SAM family heme chaperone HemW	hemW		L_RS05975	1140	379	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1154482	1155285	+							L_RS05980	804		old_locus_tag=L154225
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1154482	1155285	+	WP_014570581.1	WP_014570581.1		glycoside hydrolase family 25 protein			L_RS05980	804	267	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1155391	1155831	+							L_RS05985	441		old_locus_tag=L155044
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1155391	1155831	+	WP_021721810.1	WP_021721810.1		cytidine/deoxycytidylate deaminase family protein			L_RS05985	441	146	
gene	pseudogene	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1155991	1156655	+							L_RS05990	665		pseudo;old_locus_tag=L155662,L155662a
CDS	without_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1155991	1156655	+				thioesterase			L_RS05990	665		pseudo
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1156705	1157478	+							L_RS05995	774		old_locus_tag=L156445
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1156705	1157478	+	WP_010905782.1	WP_010905782.1		TIGR01457 family HAD-type hydrolase			L_RS05995	774	257	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1157581	1158198	+							L_RS06000	618		old_locus_tag=L157321
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1157581	1158198	+	WP_010905783.1	WP_010905783.1		TIGR01906 family membrane protein			L_RS06000	618	205	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1158457	1159446	+					guaC		L_RS06005	990		old_locus_tag=L158186
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1158457	1159446	+	WP_010905784.1	WP_010905784.1		GMP reductase	guaC		L_RS06005	990	329	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1159718	1160311	+							L_RS06010	594		old_locus_tag=L159396
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1159718	1160311	+	WP_003132093.1	WP_003132093.1		xanthine phosphoribosyltransferase			L_RS06010	594	197	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1160360	1161664	+							L_RS06015	1305		old_locus_tag=L160092
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1160360	1161664	+	WP_003132095.1	WP_003132095.1		purine permease			L_RS06015	1305	434	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1161693	1162106	-							L_RS06020	414		old_locus_tag=L161455
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1161693	1162106	-	WP_003132097.1	WP_003132097.1		hypothetical protein			L_RS06020	414	137	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1162226	1162735	-							L_RS06025	510		old_locus_tag=L161988
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1162226	1162735	-	WP_010905785.1	WP_010905785.1		tRNA (cytidine(34)-2'-O)-methyltransferase			L_RS06025	510	169	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1163134	1163640	+							L_RS06030	507		old_locus_tag=L162872
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1163134	1163640	+	WP_010905786.1	WP_010905786.1		dihydrofolate reductase			L_RS06030	507	168	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1163884	1165119	+					clpX		L_RS06035	1236		old_locus_tag=L163602
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1163884	1165119	+	WP_010905787.1	WP_010905787.1		ATP-dependent Clp protease ATP-binding subunit ClpX	clpX		L_RS06035	1236	411	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1165116	1165703	+					yihA		L_RS06040	588		old_locus_tag=L00157
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1165116	1165703	+	WP_010905788.1	WP_010905788.1		ribosome biogenesis GTP-binding protein YihA/YsxC	yihA		L_RS06040	588	195	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1165757	1166107	+					folB		L_RS06045	351		old_locus_tag=L165490
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1165757	1166107	+	WP_003132106.1	WP_003132106.1		dihydroneopterin aldolase	folB		L_RS06045	351	116	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1166187	1167236	+					folE		L_RS06050	1050		old_locus_tag=L0175
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1166187	1167236	+	WP_010905789.1	WP_010905789.1		GTP cyclohydrolase I FolE	folE		L_RS06050	1050	349	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1167233	1168306	+					folP		L_RS06055	1074		old_locus_tag=L0176
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1167233	1168306	+	WP_003132109.1	WP_003132109.1		dihydropteroate synthase	folP		L_RS06055	1074	357	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1168309	1168806	+							L_RS06060	498		old_locus_tag=L168057
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1168309	1168806	+	WP_003132112.1	WP_003132112.1		NUDIX domain-containing protein			L_RS06060	498	165	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1168825	1170108	+							L_RS06065	1284		old_locus_tag=L0177
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1168825	1170108	+	WP_003132113.1	WP_003132113.1		bifunctional folylpolyglutamate synthase/dihydrofolate synthase			L_RS06065	1284	427	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1170238	1170876	+							L_RS06070	639		old_locus_tag=L169971
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1170238	1170876	+	WP_003132114.1	WP_003132114.1		deoxynucleoside kinase			L_RS06070	639	212	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1171053	1172339	+							L_RS06075	1287		old_locus_tag=L0090
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1171053	1172339	+	WP_003132116.1	WP_003132116.1		homoserine dehydrogenase			L_RS06075	1287	428	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1172344	1173234	+					thrB		L_RS06080	891		old_locus_tag=L0091
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1172344	1173234	+	WP_003132119.1	WP_003132119.1		homoserine kinase	thrB		L_RS06080	891	296	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1173488	1174087	+							L_RS06085	600		old_locus_tag=L173230
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1173488	1174087	+	WP_003132120.1	WP_003132120.1		hypothetical protein			L_RS06085	600	199	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1174130	1175029	+					murB		L_RS06090	900		old_locus_tag=L173881
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1174130	1175029	+	WP_010905790.1	WP_010905790.1		UDP-N-acetylmuramate dehydrogenase	murB		L_RS06090	900	299	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1175681	1176967	+							L_RS06095	1287		old_locus_tag=L175357
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1175681	1176967	+	WP_003132123.1	WP_003132123.1		ABC transporter ATP-binding protein			L_RS06095	1287	428	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1176964	1177752	+							L_RS06100	789		old_locus_tag=L176724
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1176964	1177752	+	WP_003132125.1	WP_003132125.1		ABC transporter permease			L_RS06100	789	262	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1177754	1178554	+							L_RS06105	801		old_locus_tag=L177493
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1177754	1178554	+	WP_010905791.1	WP_010905791.1		ABC transporter permease			L_RS06105	801	266	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1178602	1179669	+							L_RS06110	1068		old_locus_tag=L178329
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	1178602	1179669	+	WP_010905792.1	WP_010905792.1		ABC transporter substrate-binding protein			L_RS06110	1068	355	
